Sentiment,Review
Pos,Now lets talk about the cargo area The seats fit my back wonderfully and there is so much room in it not not_only in the front but in the rear passenger area When I go to the Sams Club to purchase bulk items I dont not_worry not_about not_where not_I not_am not_going not_to not_put not_everything There is so much room plus I have the option of folding down one side or both sides of the rear passenger area to make even more room On one particularly lengthy trip my husband and I folded down the rear passenger seat spread out the childrens sleeping bags and they were as happy as clams at high tide I am absolutely thrilled with my SUV I purchased my 1999 Ford Explorer 2 X 4 SUV in May I have had severe back surgery and needed something that was elevated in height so I could get in and out easily I needed something that was big enough in the back seat where my two small children wouldnt not_constantly not_complain not_he not_she not_is not_touching not_me
Pos,It has everything i need The 99 Ford Explorer Sport is a FUN fairly affordable and safe vehicle It is easy to drive and rides very smoothly for a truck based vehicle The inside is easy to use and looks nice complete with fun and handy compartments and buttons Because there are so many options it is very individual and suits personal needs I bought the car over other SUVs because of its wonderful safety records and have been very impressed with its performance since Contrary to belief about 2 door SUVs the back is very roomy and comfortable
Pos,The people who want to buy it is someone looking for a bigger vehicle We bought the Ford Explorer because it had more room than the Mazda Protege we used to own I absolutely love my truck It may be a little more expensive than some other Sport Utility Vehicles and that might make a person not not_want not_to not_buy not_it My husband and I bought it with all wheel drive all the time I like the way it rides it feels like we re riding on a pillow The only complaint I have about it is that it guzzles gas but thats because in order to get the all wheel all time you had to buy the V8 The V8 has awesome pick up its the 5 0 engine that used to be put into a Mustang Its a lot of fun to drive
Pos,The car has been repaired and it drives as good as ever Knowing what I know I have much comfort driving Ford Explorer has been good to me I am a recent buyer of the Ford Explorer and out of all the cars and suvs ive had this has been the best one yet It has an extremely smooth ride and gets pretty good gas mileage for an suv Best of all depending on how you look at it I was recently in a car accident with it and by looking at the car you would have thought I would have been seriously hurt but I walked away with just a few bruises
Pos,Thank you FORD It is worth every penny At 3300 pounds that makes this car a 500 horsepower monster You will be hard pressed to find a more reliable car with this kind of performance If you are looking at a used 97 or 98 Cobra I would encourage you to buy quickly This car is made in very limited quantities of about 3000 per year and commands a particulary aggressive type of owner On long freeway trips with the cruise control on I average 25 26 miles per gallon thats 2 better then my wifes V6 Taurus At 35 000 miles I have changed the oil and the spark plugs only Thats it No minor or major mechanical problems even with the aftermarket parts I have put on This is indeed a fine example of American engineering and beauty The car runs a 13 9 second quarter mile in stock trim and is good for about 160 mile per hour top speed I put the Vortech supercharger on mine the week I bought it as well as some aftermarket suspension parts from Steeda This car is a very driveable rocketship A Viper eating Porsche embarrasing American made musclecar that is as beautiful as it is fun Turns heads at every corner and the rear wheels at the drop of a hat Every stoplight becomes an adventure and every gas stop becomes a conversation The fastest stock production vehicle on the road today is a twin turbo Porsche 911 at 110 000 I own an American car that is a half a second faster at a mere savings of 75 000 now what could be wrong with that But even better is the driveability and the mileage This car never fails to turn heads and on the rare occasion that you see another one the freeway you are gauranteed to see a waving hand and a smiling face I cant not_say not_enough not_about not_this not_car not_except not_that not_I not_would not_buy not_it not_again not_today not_even not_at not_full not_price First I must point out that the estimated price for this car is wrong I own one and the base price with no options starts at 26 390 Mine has every option except the leather which was a free option but since I live in the heat and I hate hot leather on bare skin I declined the leather This was easily the best money I spent on the car as it only continued to get better Driving this car has got to be as fun as the owners of the original 1964 thought because not not_only is it one of the best looking American made cars on the road today but it is also one of the fastest I have had it to the drag strip three times now and have run a 12 6 et 121 mph pass with the stock tires on the car and a full tank of gas Now you motor heads out there do the math
Pos,The car drives like a more expensive sports sedan The ride quality suffers as a result but we knew it would We do wish the car had more interior room especially in the back seat They cost roughly 15 each All of the other problems were covered under warranty As annoying as any trouble with a new car is we have taken it in stride The check engine light came on but that is a common problem on all cars with current emission control systems There might be a better model today but put the Contour on your list and at least give it a test drive There have been numerous malfunctions that have required dealer service Ford has issued 5 recalls for this model for different reasons The fuel filler tube to the gas tank inexplicably became constricted to the point that it took 10 minutes to fill the tank We made the decision that while the Accord or Maxima might have better build quality and lasting resale value we could not not_justify not_the not_3000 not_to not_5000 not_premium The smooth V 6 has a lot of power to offer at any speed and the suspension is tuned to give the driver a lot of confidence We have gotten used to the ample power the V6 provides and the sporty handling in addition we still find it to be one of the more attractive cars in its class On the other hand if you can find a low mileage used one you might save yourself some money Overall I would say that we are happy with our decision based on the choices we had at the time Do not not_plan not_on not_taking not_long not_trips not_with not_adults not_in not_the not_rear not_seats not_After not_3 not_years we still have things to like about the car but there are some things that must be considered if you are looking at buying one The most troublesome thing we have experienced is that there are pieces of trim that cover the jack points below the doors that will not not_stay not_on not_We have noticed that there are a lot of Contours on the road with the same problem We still feel that the car was a good buy and plan to keep it until it has about 75 000 miles on it You might not not_want not_to not_consider not_this not_car if you plan to put fewer miles on it than that because the residual value on Contours is not not_good We own a 1998 Contour SE equipped with the 24 valve V 6 The car was built in October 1997 and we have put 30 000 miles on it since we bought it new We compared the Contour to the Honda Accord and Nissan Maxima but found those models a little out of reach for our budget We also drove the Dodge Stratus Pontiac Grand Am Ford Taurus Mazda 626 and the Nissan Altima Although those models were similarly priced we did not not_feel not_that not_they not_could not_match not_the not_Contour not_in not_drive not_quality not_performance not_interior not_ergonomics not_and not_exterior not_styling not_We not_purchased not_the not_Contour not_knowing not_that not_for not_less not_than not_17 not_000 not_we not_were not_getting not_an not_attractive not_American not_car not_with not_the not_features not_we not_wanted
Pos,So yes the car has its flaws The interior is quite comfortable and the 8 way adjustable power drivers seat is a nice touch a memory function would have been nice though Despite the criticism the Contour has received ive found the car to be fast comfortable and a joy to drive It seems that they got just about everything right in the 98 model year and it missed the major decontenting that occurred in the 99 and 2000 models Id say its probably about the same as most other cars with a similar sized engine in the 20 25 mpg range the 30 mpg highway rating from Ford is probably a bit too optimistic The 1998 Ford Contour of all the cars I have looked at puts forth the best combination of looks performance and features with a minimal of problems for under 10 000 But in that time I have drove it regularly and its always performed as good or better than I expected Gas mileage is good but not not_great not_however not_this not_is not_my not_first not_car not_so not_I not_have not_no not_basis not_of not_comparison not_However For most people who dont not_bother not_tinkering not_with not_their not_car or who relegate that task to the specialists it shouldnt not_even not_be not_an not_issue not_Unfortunately not_I not_cant not_give not_any not_hard not_info not_on not_reliability not_or not_long not_term not_performance not_as not_I not_have not_only not_owned not_the not_car not_just not_less not_than not_three not_months As you can see though most of them are relatively minor and overshadowed by the cars great performance and price After reading up on probably dozens of other contenders ive come to the conclusion that just about ever car in this price range will have a host of minor flaws and negative points The interior lighting is a little dim the car would have benefitted from a centrally located dome light which I understand is on the Mystiques and may have been on older model Contours Rear seats as most have said arent the most spacious in the world but I dont not_see not_them not_as not_much not_of not_a not_problem not_at not_all not_Adults not_will not_definitely not_fit not_although not_it not_may not_not not_be not_comfortable not_for not_very not_long not_drives not_not not_really not_any not_different not_from not_just not_about not_any not_mid not_size not_car not_though So what are the real flaws I havent found any yet besides the fact that Ford and especially the Contour doesnt have such a great reliability reputation I havent had any problems so far however and hope it ll stay that way Its probably worth it though knowing that I saved a few thousand dollars over a same year import car you know those reliable Hondas and Toyotas Watch out for that depreciation though while it means I was able to get a great deal on the car to start with it also means I cant not_expect not_much not_a not_few not_years not_down not_the not_line not_when not_it not_comes not_time not_to not_sell not_it not_Its not_a not_trade not_off im willing to take though For just over 9 000 in early 2001 my 1998 5 I still think my 20 K mile 1998 5 Ford Contour SE V6 was a great buy The SE trim level also features traction control ABS and other features that are great in the winter and arent found on every car at this price level ive found it handles great around curves or daily driving while acceleration is quick and responsive im sure the V6 helps in this regard ive never driven the Zetec 4 cyl but I understand some feel its a bit sluggish in a car of medium size like the Contour Whatever the case the 170 horses put out by the 2 5L Duratech are plenty and highway cruising lane changes and quick acceleration prove no problem At higher speeds the engine is a bit loud although many like it that way so its just something to consider I tend not not_to not_notice not_as not_my not_upgraded not_speakers not_and not_subwoofer not_prove not_to not_be not_a not_nice not_way not_to not_drown not_out not_the not_engine not_noise not_Speaking not_of not_that though consider yourself warned if you plan on adding speakers or other upgrades the contour isnt not_the not_easiest not_car not_to not_mess not_around not_with not_Each not_of not_the not_4 not_stock not_speakers not_are not_in not_the not_doors not_none not_in not_the not_rear not_deck not_like not_most not_cars not_which not_means not_taking not_the not_entire not_door not_apart not_to not_replace not_them not_Routing not_wires not_and not_such not_is not_a not_bit not_of not_a not_pain not_as not_well not_as not_Ford not_has not_chosen not_looks not_i not_e not_concealing not_screws not_and not_wires not_in not_very not_difficult not_to not_reach not_locations not_over not_upgradability
Pos,A little backstory Thats at least three years away In another year I ll be getting a new car In my family we buy cars out of necessity The seats are supportive and overall the interior design is very clean But you can always tell the Contour from the rear end though But so far I cant not_say not_that not_I not_disagree not_with not_her If you re buying from a dealer dont not_skip not_the not_extended not_warranty not_offer The light cluster and combination of reflectors and chrome reminds me of the Lincoln Continental just shrunken down The cabin has poor sound insulation road noise is excessive Overall Overall the car is a real prince If I had my druthers I would prefer the 2 5 liter 6 cylinder SE or the SVT There are some notes about buying a used Contour though 1 Take the SE or SVT over the GL or LX trim levels And the combination of higher horsepower 195 horses in the SVT and the road handling of the SE or SVT would surprise most BMW 3 series owners You will be so much happier with the added power 3 Check the service records before you buy the Contour or any used vehicle for that matter On style and fit The 1998 model look more like a shrunken Taurus than the econo box Escort Overall the Contour has very clean lines even if its a little generic We found a 1998 Ford Contour SE with 10 000 miles on it Now I knew of the horror stories about this car the endless parade of recall notices and all of the repairs that follow With that bag in the car my answer to anyone who asks is always sure I ll play Beyond being under powered my only substantial complaint about the Contour is the interior noise The GLs and LXs that ive seen read about and driven seem chintzy inside and dont not_handle not_as not_well not_as not_either not_the not_SE not_or not_SVT not_2 Get the 2 5 liter 6 cyl over the 2 0 I4 if you can If you re buying from a private person and they dont not_have not_the not_maintenance not_records or cant not_tell not_you not_where not_it not_was not_taken not_for not_service not_be not_very not_careful not_something not_aint not_right not_4 not_Get not_a not_warranty And if you re buying from a private person check with the finance manager at your local Ford dealership like the dealer that maintained the car for the previous owner to see what they will do to put you into one It has a charming personality with just enough styling comfort and handling Its a shame they stopped making these little go getters in the US Ford dumped the line and makes the Mondeo in Europe the Jaguar X Type and the Mondeo are both cousins of the Contour That was in March of 2000 For two years and 26 000 miles or 36 K miles on the car total we have not not_had not_any not_problems not_beyond not_the not_usual not_wear not_and not_tear not_Visits not_to not_the not_shop not_have not_been not_limited not_to not_routine not_maintenance not_front not_end not_alignment not_and not_a not_new not_set not_of not_brakes not_and not_tires At a minimum think about getting an engine and drivetrain warranty to cover you for as long as you re making payments on the car you will thank me later 5 Be religious about vehicle maintenance Fords tend to be very spiteful when you neglect them We have the mini van see 2000 Chevy Venture review but we wont be getting rid of the Contour My wife will take it back and forth to Annapolis and she insists that it will be the perfect car for our kids to have for their first vehicle when they get their drivers licenses The 2 0 I4 w auto trans overdrive lacks punch in the low end I cant not_be not_too not_aggressive not_getting not_on not_the not_interstate not_or not_weaving not_through not_traffic not_ive not_had not_this not_type not_of not_engine not_in not_another not_car not_Mazda not_626 not_with not_a not_5 not_speed not_manual not_so not_I not_believe not_its not_the not_tranny not_thats not_the not_problem not_trouble not_translating not_those not_125 not_horses not_to not_the not_tires not_quick not_enough In this case the 1989 Chevy Corsica had its last dance at the auto shop and was costing more than its utility if on average im spending more on repairs every month for the old car with no payments than I would on a newer car with the payments and higher insurance premiums I ll dump the old one Time to shop On the Powertrain Suspension Its the SE w the 2 0 liter 4 banger Although the acceleration on the 4 cyl w auto trans is relatively weak it handles very well and the braking is superb All Contours have independent suspensions and rack pinion steering My SE has the 15 in alloys and 60s all around Put them all together and its like im glued to the road A word about drivetrain choice The flip down seats in the back and the roomy trunk are big pluses too ive got my roadside repair kit golf clubs and diddy bag back there but I still have room to go grocery shopping or mall hopping Side note Okay you re asking whats a diddy bag its the backpack where I keep a change of clothes shower stuff and my golf shoes I confess im a horrible golfer but rarely pass on a chance to play The guy who sold it to us it was his fathers before the he pasted away and I think the family had more affection for this car than they did for the old man had all of the service records showing that every recall something like 8 or 9 of them had been addressed and that the car was regularly serviced I figured the rough patches in the cars history were over and that anything that could go wrong with the car already did
Pos,We are from Branson Missouri Bought a Ford Contour SE January 1999 The spunky 4 cylinder engine took the turnpikes like the big boys Was really impressed with the acceleration onto the ramps Decided to take it on vacation to Maine The Contour was very economical comfortable and a joy to ride and drive One of the s is that there was some road noise not not_really not_irritating but had to turn the radio up louder than im used to playing it and another was the airbag light malfunctioned We drove from eastern Pennsylvania to home in one day 16 hours and because of the comfortable ride we arrived home not not_too tired and not not_at not_all beat up from the long drive Ford Contour you have my vote and also my next vehicle will be a newer Contour Dwight Rogers Branson Missouri The design of the windows lets you view a lot of the outdoors which also made it very enjoyable I would recommend a Contour to anyone who appreciates economy smooth ride and sorta of a sporty look I feel the s certainly out number the s
Pos,We bought a 1998 Ford Contour in 1997 and at first were so happy It is a smaller car but with 4 doors and a good sized trunk it was roomy enough for our family of 3 at the time Then slowly things started happening First the air stopped working then we would get things in the mail every few months or so about a recall on the car Once it was the head lights another time the breaks and another time the air conditioner The seat belts are constantly getting jammed and with 2 kids and a seat belt law we need our seatbelts to work properly Ford was always happy to fix these things as the car is still under warranty but it is just bothersome to have to keep taking it in and being without a car for a few days at a time
Pos,This car in every trim level handles like a dream Wheel bearings are a common failure on this car as are water pumps Do your best to find out if the water pump has been replaced If you happen upon a Sport model or SVT you should definitely take it for a lengthy test drive If you find a Zetec the 4 cylinder model and its a stick shift play with it in the high RPMs In other parts of the world namely Europe the Mondeo their version of the Contour has done reasonably well and the newest model has won accolades since its inception The test drive will be more enjoyable and convincing if you can find a nice twisty road to experiment on Listen for things like engine howl or strange rubbing sounds coming from the wheel area If Ford had really taken this car under their wing it truly could ve been the World Car they were hoping it would be But with ads seemingly only placed in Womans Day and Parenting magazines its no big surprise sales were poor Take care of it and it ll take care of you If you happen to own one or are seriously looking to buy one stop by http www contour org and visit us Thats the website for the Contour Enthusiasts Group and we ve ran across and fixed almost every problem you could face on a Contour Hope to see you there So it is possible for Ford to build a great car but it seems recurringly impossible for them to bring it to the Us without butchering it With that in mind you should definitely consider a Contour if you happen across one during your search for transportation Understand though that it helps if you re a car person when you drive it Why Well thats hard to explain unless you are a car person If the car is over 60 k miles and still running the original water pump you may want to consider replacing it They have a habit of breaking internally which can result in engine failure if you dont not_catch not_it not_soon not_enough not_I not_happen not_to not_own not_a not_Contour not_with not_the not_Zetec not_engine not_I not_have not_replaced not_the not_water not_pump not_but not_thats not_about not_it not_The not_car not_is not_very not_comfortable not_on not_long not_drives not_and not_I not_really not_stress not_the not_engine not_everyday not_With not_regular not_maintenance not_notice not_I not_said not_regular not_maintenance not_not not_15 not_000 not_mile not_oil not_changes not_the not_car not_should not_last not_you not_until not_you not_re not_ready not_for not_something not_else
Pos,It has been an excellent car no trouble for 23 000 miles It is quiet and trunk space is excellent the space in front is fine Rear is not not_huge not_but not_ok not_for not_kids not_or not_short not_trips not_with not_adults I have leased a 1998 Contour GL for 2 years and will have to decide whether to buy or lease it or another car in October so I have been thinking about the car a lot My model is a 4 door 4 cylinder automatic with cruise pw a c It handles very well and I havent seen the need for the available larger engine though all the pro reviewers say the 6 cylinder larger engine is smoother I used to have a BMW 325 and this cars handling is not not_as not_good as that but it is better than my Audi 100 for example I know that the Accord gets better reviews but I just cant not_complain not_about not_this not_car
Pos,We finally gave up and we now here the noise when we descend across a flaw in the surface the road bed Highly affordable was a key factor in initial purchase Warranty very much considered as a premium value Appearance comfort of ride and roadability Great selection of installed options Economic to operate We have experienced three recalls to dealerships Fuel filler neck would not not_accept not_fuel not_about not_the not_second not_week not_after not_we not_purchased not_the not_vehicle not_Dealership not_where not_we not_purchased not_the not_vehicle not_disassembled not_the not_right not_suspension not_exhaust not_and not_fuel not_tank not_and not_we not_made not_about not_10 not_trips not_to not_different not_dealerships not_trying not_to not_get not_noises not_created not_by not_the not_repair not_of not_the not_fuel not_filler not_neck
Pos,The defrost works very quickly Ahhh the precarious income of a college student The paint has held up very well There are some annoyances some small some large Id like to see the cupholders placed differently There is no fading or peeling only the normal scratches and dings from everyday driving The drivers side window squeaks when lowered A lubricant will probably help The engine will pull OK in 5th on flat or very slight grades You can see it start to kick in in a few seconds The bad primer and flimsy finishes that plagued pre 93 Rangers is no more The same minor electrical annoyances persist And the hard plastic steering wheel is very slippery sliding right through the hands in tight turns Best decision I ever made was begging for this truck for my graduation present The Ford Bedliner has started to loose its grip on the bedrail in a couple spots Of course I would never want this engine with an automatic Highway passing though is a little different So far so good no big problems never any hesitation on startup You gotta put it on full blast to get any distortion and the base is impressive Id like to see that setup in the Ranger Id also like a different manual door lock design The dealer quoted me 360 dollars to replace it That will have to wait Also the on off button on the radio no longer works properly so the radio stays on all the time So I had the pads replaced and the shoes remachined at Pep Boys which seemingly did good work Some have criticized my trucks mileage When I found it it had 38 000 miles on it and was sitting used on a new car lot There were also ocasional traffic jams and highway slow downs If you dont not_need not_to not_pick not_up not_speed not_quickly not_at not_all you ll get by in 5th most of the time It does not not_affect not_how not_the not_engine not_runs not_so not_I not_will not_have not_to not_do not_without not_it not_because not_thats not_alot not_to not_a not_College not_kid The parking brake has another inch or so of give when you put it on and realease the foot brake In fact i was able to memorize the dash layout so I can turn any switch without taking my eyes off the road in no time You d have to be blind with no manual dexterity and fingers the size of pickles to have any problems operating anything while driving The clutch feels just as strong as new I think they put particularly good ones on the manual transmissions in this truck All the goodies a college freshman could want Sometimes I wish for the 3 0 or 4 0 liter 6 but im more than satisfied with the power my engine makes It was a 95 xlt Came with 5 speed and 2 3 liter four banger regular cab longbed and am fm stereo casette 60 40 split bench and Ford Bedliner not not_bad not_for not_8 not_grand One things for sure I dont not_know not_how not_those not_guys not_with not_the not_half not_ton not_and not_three not_quarter not_ton not_pickups not_deal not_with not_30 not_40 not_dollar not_fillups not_once not_a not_week not_Update not_57 not_800 not_miles not_7 not_1 not_00 The stubborn interior light whose fuse was pulled and the gauges that occassionally act up though thankfully they stull are functional Though I have a base ranger with pretty low payload its hauled everything ive ever needed it to I somehow packed everything I own in it for the 2 hour drive to school At speed the steering is accurate with little free play and nicely weighted But in parking lots you ll have to twist it a few times to get out of tight situations ITs also extremely useful Theres lots of storage with a center armrest doubling as a storage bin with slots for coins and a pretty big glove box I dont not_know not_why not_peole not_complain not_so not_much not_about not_the not_2 not_3 not_being not_gutless My temperature gauge dies on me at about 48 000 miles Usually when this happens its a sensor that must be replaced for about 18 dollars Its extremely rare for the actual gauge to die Lucky me They sit at the base of the shifter on the transmission hump I have to reach way too low to grab sodas ive seen S10s where the cupholders retract from the front of the center console This tank was about a 50 50 mixture of hard accelarating jack rabbit starts and stop and go city traffic and 75 90 mph cruising on the highway with occassional downshifting to fourth If I drove more gently at all times which I am sure I probably never will 25 overall should be reachable We chopped up a tree that fell in our lawn in the last storm and holled the logs away in only a couple trips I even threw 24 cynder blocks in the back while making a quick run to Home Depo with a friend Thats roughly 19 mpg I know I know less than what most would expect from this type of truck but keep in mind thats with my jackrabbit starts in the city and 75 85 mph cruising speeds on the highway On the inside the interior light goes off when its supposed to about 80 percent of the time and the rest of the time when it gets annoying I pull the fuse A sensor in the door probably either needs to be replaced or cleaned off The brakes needed to be replaced at about 55 000 miles a little earlier than what im used to but then again I do tend to drive like teenager because thats what I am I also had to make a few panic stops The firestones werent really done for yet but I happened to have money at the time and figured it would be wise to replace them when I could rather than wait till they were bald when I might not not_have not_any not_money The check gauge light comes on quite often though I have it serviced regularly and nothing has been found wrong with the truck Really hard bumps seem to trigger it quite often 95 was such a bad year for electricals But I think averaging about 20 mpg is pretty good for a lead footed pickup driver I also think there was still a few miles left and believe I could have reached 345 350 miles total on this tank for about 21 mpg It helps that its a 5 speed so that its easier to make the most out of it The interior is great comfortable and I dont not_ever not_want not_an not_aftermarket not_system not_because not_the not_4 not_speaker not_80 not_watt not_system not_thats not_stock not_makes not_good not_enough not_sound not_that not_I not_just not_added not_an not_rf not_modulated not_CD not_changer not_and not_will not_wait not_till not_Im not_making not_more not_money not_and not_have not_a not_new not_truck not_to not_make not_serious not_upgrades If you want to casually dart into the fast lane to make a pass and need to accelerate from maybe 70 or so to 75 or 80 youll need 4th But to really pick up speed fast like from 60 or 65 to 75 or 80 and get out of a tight spot or jump into the fastlane without slowing anybody down you wont get any real acceleration above 3rd gear Their brakes seem to bite better and make for better stops than the Ford units though they were very good I didnt not_particularly not_like not_the not_Firestones not_which not_gave not_out not_too not_early not_in not_the not_corners not_and not_rode not_roughly not_so not_I not_replaced not_them not_at not_51 not_000 not_miles not_with not_Goodyear not_Laramie not_touring not_tires not_which not_arent not_well not_known not_but not_did not_a not_better not_job not_of not_smoothing not_the not_ride not_and not_sticking not_in not_the not_corners The best fuel range with the 16 5 gallon tank is now 287 miles but I think theres the potential to do better and maybe surpass 300 I put fuel injector cleaner in with the last tank I also think part of it is that im a little scared to dip too far into that reserve past E but im gonna go for it and update on the mileage soon The fuel light had been on only a few minutes when I finally filled up I think my numbers should have been at this level from the beginning but it has taken me awhile to get up the nerve to dip into that reserve past E and get as close as possible to an almost empty tank for an accurate reading without stranding myself somewhere There is some steering pull to the right under hard braking despite the fact that there are only 10 000 miles on the brakes and I got an alignment about 4 000 miles ago Fuel economy has stayed the same at about 19 mpg mpg though I havent gone from tip off to near empty in awhile so im gonna try it again soo and see what happens Through it all with only the basic recommended maintenance ive had no engine problems whatsoever in the 1000 plus miles ive put on the truck I get about 18 mpg in mostly highway driving but Im 19 and have a leadfoot so dont not_let not_that not_scare not_you not_Real not_world not_range has stretched to over 250 miles with 16 5 gallon gas tank Anyone who drive like a sane person can probably expect closer to mid or high teens in the city and 20 25 on the highway This is an update to a December opinion I wrote over a year ago about my new Ford Ranger Its been 55 000 miles and the engine has performed almost flawlessly Its only hiccup was a winter day in subzero temperatures in which I stalled by slipping the clutch too quickly and it took a few tries to get it started back up Other than that im never disappointed when I turn the key and have never been left stranded As it is you cant not_unlock not_the not_doors not_on not_a not_non not_power not_lock not_ranger not_without not_opening not_the not_door not_because not_when not_the not_locks not_are not_down not_they not_are not_recessed not_all not_the not_way not_in not_their not_holes not_in not_the not_door not_and not_theres not_no not_way not_to not_pul not_them not_up not_without not_opening not_it not_Space not_is not_good not_for not_me not_at not_5 not_8 but it is not not_a not_truck not_for not_people not_above not_average not_height not_ive not_had not_passengers not_wish not_the not_seats not_had not_a not_few not_more not_degrees not_of not_recline The big 60 000 mile service is coming up with belt replacements inspections etc I may shop independant mechanics to get a better deal on the more expensive stuff Pep Boys is a possibility I ll report back on how smoothly it goes soon 7 15 00 Mileage Update I just went through another good full tank of 16 5 gallons for 332 miles or about 20 1212 mpg with what seemed like a good 15 20 miles left Get it to rev to the sweet spot between 2500 and 3500 rpm before you dump the clutch or shift in every gear and and those 4 cylenders pull pretty damn hard and I almost forget im even driving a four banger truck engine till it runs outta steam after about 3000 rpms and the engine whine becomes noticeable Part throttle at low speeds in first and second gear gives a healthy push Drive it right and it ll jump off the line pretty agressively I know ive certainly never had to beg my way off of an expressway onramp There are some annoyances though 95 was a pretty bad year for elecrical systems so if you want a used ranger get one from 96 on Interior light sometimes stays on for up to 45 minutes after I get out and occasionally stays on the whole time im driving Wipers are posessed sometimes they ve come on without me turning any switches Remember to put that parking break to the very VERY last notch before you get out and maybe even leave it in gear otherwise it ll roll Armrest is starting to come loose from the seat So aside from new brakes which has alot to do with driving habbits and new tires which I didnt not_really not_need not_this not_truck has not not_demanded not_any not_other not_money not_for not_the not_most not_part not_except not_for not_cool not_stuff not_I not_pput not_on not_to not_personalize not_it not_Mileage not_Update not_5 not_20 not_00 not_I not_just not_finished not_off not_a not_tank not_that not_was not_about not_60 not_40 not_highway not_city not_driving not_I not_drove not_it not_from not_when not_the not_tank not_was not_topped not_off not_at not_16 not_5 not_miles not_per not_gallon not_until not_past not_E not_with not_the not_fuel not_light not_on not_for not_the not_best not_range not_yet not_of not_315 not_miles not_probably not_with not_a not_few not_more not_left This tank looks even more promising as it is at the half way mark and its already taken me 180 miles or so I expect low 20s when I tabulate it Update Range this time around with 60 highway cruising at about 75 85mph and around town driving came to 318 miles total exactly from top off until I lost my nerve after having driven several miles past when the low fuel light came on The bed cover stayed down almost the whole time and I definitely thinks it helps me gain one or two mph im going to try to be even more conservative in my driving with this tank and see if I can break 320 im thinking it probably wont get much better than low 20s overall no matter what I do Maybe a K amp N filter will snag me another mpg But then again thats with most vehicles and ive never found myself lacking for power when I really needed it The breaking is just as almost as good as on my parents Corolla Stops are short without any fishtailing and not not_much not_nose not_dive not_ive not_had not_to not_do not_panic not_stops not_in not_rain and still never felt like the truck was getting away from me Handling is pretty good to The Firestones grip very OK but I think I have the suspension design to thank for the handling more than anything else Ride is OK with big bumps or smooth roads its a whole lot of small bumps close together that upset it The only time you have to be careful is fast bumpy corners or wet turns where it reminds you its a truck when the rear end does the jitterbug or slides a bit when unloaded The latch meckanism on the sliding rear window can be flimsy Ive locked the keys in the truck and been able to get in with a screw driver so you might want to put a lock on it or look for one without it if security is a concern I really wish I had gotten one with air I think more should be standard in the xlt package Basically I love this truck all the important things are done right theres just some minor annoyances that I can easily live with Good economical useful stylish transportation Since I got it I have added a 6 disk CD changer and various cosmetics such as body color matched tail light covers blacked out headlight covers ventvisors bug deflector shade blade and soft tonneau cover some know what all that stuff is and some dont but suffice it to say when I learned about the huge custom product market available for puckups I went nuts and I probably still havent finished Update
Pos,It was incredibly reliable An extended cab would have solved this easily They re stout and are VERY reliable The long bed would have been a little better for hauling too The only thing I didnt not_like not_about not_the not_truck was the small cab The 2 3L 4 cylinder was a little under powered though it got good gas mileage I have to say that the Ranger is possibly the best purchase I ever made And unfortunately I wrecked it It was a nasty accident but I came out with only a scratch And I also have to say it was one of the safest I ever made I had a 1995 Ranger XLT So it gets my vote for safety I loved the truck because though it was small it served its purpose well and was NEVER in the shop The best I ever got was 33 mpg I had an aftermarket exhaust on it and I removed the intake silencers which helped both power and mileage The 33 mpg was steady driving at 55 ive heard thats a little rare but if you dont not_mind not_going not_a not_little not_slower and are gentle with the throttle its not out of the question But with the standard cab and short bed I kept the weight down which helps mileage and helps the 4 cylinder get going a little better I would recommend this vehicle to anyone looking for a truck
